Fase;Banco;Tipo de tronadura;Tipo Material;M;Dominio Estructural;Diámetro;BxS;Tiempo entre Pozos Filas ms;Fc;Tipo Explosivo;P10;P20;P30;P40;P50;P60;P70;P80;P90;P100;Este;Norte;Cota;B;S;tiempo_1;tiempo_2
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.8267721;1.1023628;1.3385833999999999;1.6535442;2.1259854;2.8740173;3.93701;5.6692944;8.7795323;15.6299297;58919.9;90647.0;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.6692917;0.8267721;0.9842525;1.181103;1.3779535;1.7322844;2.3228359;3.3070884;4.9212625;10.236226;59396.6;91502.3;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.787402;1.0629927;1.3385833999999999;1.6535442;2.2047256;2.9921276;4.0551203000000005;5.6692944;8.4252014;12.992133;58900.0;90671.0;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.787402;1.0629927;1.2992133;1.4960638;1.8110245999999999;2.2047256;2.755907;3.6614193;5.0393728;9.1338632;59438.5;91508.4;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.5905515;0.9448824;1.4960638000000002;2.2834658;3.149608;3.9763801;4.763782099999999;5.7480346;7.3622087;10.7874074;58941.3;90695.6;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.4724412;0.7480319000000001;1.0629927;1.4960638;1.9291348999999998;2.362206;2.9527575;3.7007894;5.0393728;7.086618;59483.3;91564.8;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;532.0;C;0.6692917;1.0236226000000002;1.4960638000000002;2.1653555;2.9527575;3.8188997;4.5669316;5.6299243;6.8503974;9.8818951;59032.6;90436.8;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.4724412;0.7480319000000001;1.0629927;1.4566937;1.8897648;2.3228359;2.8740172999999998;3.543309;4.6850419;6.0236253;59351.2;91735.2;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.7480319;1.0629927;1.4173236;1.7716545;2.362206;3.2283482;4.4094512;5.6299243;7.9527602;13.7401649;58993.6;90642.1;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.6692917;0.9055122999999999;1.181103;1.4566937;1.8503947;2.2834658;2.9133874;3.5826791;4.6063017;9.6456745;59334.3;91472.8;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.5905515;1.1417329;1.8110245999999999;2.6377967;3.4645687999999994;4.2126007;4.9212625;5.6692944;7.2834685;11.0629981;58995.6;90641.9;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.6299216;0.9055122999999999;1.181103;1.574804;2.0472452000000003;2.6377967;3.1889781000000004;3.8188997;4.6063017;6.6535469;59492.6;91589.1;3440.0;13.0;14.0;7.0;43.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-61;140.0;C;0.94;1.18;1.42;1.65;1.97;2.52;3.23;3.73;5.51;12.09;59290.39;91683.82;3440.0;13.0;14.0;7.0;61.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.87;1.14;1.38;1.69;2.09;2.83;3.78;5.43;8.23;14.13;59048.32;90624.76;2880.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-61;140.0;C;0.39;0.63;0.98;1.3;1.69;2.17;2.72;3.5;4.84;8.07;59290.08;91663.34;3440.0;13.0;14.0;7.0;61.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.12;0.39;0.71;1.14;1.93;2.83;3.9;5.63;6.81;12.64;59061.4;90626.71;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;163.0;B;0.08;0.08;0.24;0.51;1.42;2.68;3.43;4.29;5.24;8.15;59489.58;91788.65;3440.0;13.0;14.0;4.0;30.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.08;0.35;0.75;1.57;2.36;3.15;4.13;5.39;7.99;10.0;59117.34;90631.69;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.08;0.08;0.08;0.2;0.51;1.14;2.72;3.94;5.31;8.15;59525.45;91772.69;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.08;0.31;0.63;1.1;1.93;2.83;3.86;5.47;7.28;9.57;59136.2;90635.23;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.16;0.28;0.31;0.55;1.06;1.97;2.87;3.66;4.61;7.13;59529.32;91735.65;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.08;0.28;0.55;0.98;2.09;3.39;4.88;6.1;7.95;11.26;59145.94;90641.95;2840.0;7.0;7.0;7.0;31.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.12;0.47;0.79;1.46;2.48;3.5;4.29;5.43;6.85;13.78;59096.32;90664.68;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.16;0.28;0.31;0.43;0.71;1.46;2.72;3.78;5.2;8.94;59561.9;91754.83;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.08;0.08;0.28;0.43;0.71;1.93;3.62;5.98;10.47;16.81;59127.92;90674.27;2840.0;7.0;7.0;7.0;31.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.12;0.43;0.75;1.1;1.81;2.8;3.9;5.55;7.48;11.34;59059.09;90671.29;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.08;0.24;0.31;0.35;0.55;1.14;2.64;3.7;5.2;7.17;59569.0;91736.92;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.16;0.47;0.79;1.1;1.65;2.68;4.17;5.98;9.13;13.35;59038.81;90710.64;2840.0;7.0;7.0;7.0;31.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.39;0.71;0.98;1.42;2.13;2.91;3.9;5.39;7.87;15.67;58983.77;90663.91;2840.0;7.0;7.0;7.0;31.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.787402;1.1023628;1.3779535;1.7322844;2.2047256;3.149608;4.094490400000001;5.8267748;7.480319;22.3228467;59084.9;90696.5;2840.0;7.0;7.0;7.0;31.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;19-42;168.0;C;0.787402;1.0236226000000002;1.2204731000000002;1.4566937;1.7716545;2.1653555;2.8740172999999998;3.8188997;5.511814;11.417329;59222.6;91405.2;3455.0;13.0;14.0;19.0;42.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.5905515;0.787402;1.0236226000000002;1.3779535;2.0472452000000003;2.7165369;3.3858286;4.330711;5.5511841;11.6929197;59569.6;91782.3;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;481.0;C;0.7480319;1.1417329;1.6535442;2.362206;3.0708678;3.8188997;4.5669316;5.5905542;7.2047283;9.9606353;59131.6;90702.0;2840.0;7.0;7.0;7.0;31.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;19-42;168.0;C;0.6299216;0.8661421999999999;1.1417329;1.4173236;1.7716545;2.3228359;2.9921276000000003;3.7795296;5.118113;11.6929197;59201.2;91372.0;3455.0;13.0;14.0;19.0;42.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;532.0;C;0.8661422;1.4566937;2.0472452000000003;2.7952771;3.5039388999999996;4.2519708;4.960632599999999;5.7086645;6.8503974;9.2913436;59010.7;90335.9;2840.0;7.0;7.0;7.0;31.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;19-42;168.0;C;0.5118113;0.8661421999999999;1.3385833999999999;1.8897648;2.2834658;2.755907;3.149608;3.7007894;4.330711;6.4173263;59159.9;91369.4;3455.0;13.0;14.0;19.0;42.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;504.0;C;0.1181103;0.4724412;0.8267721;1.6535442;2.7165369;3.8188997;4.6850419;5.6692944;7.3622087;10.9448878;59064.5;90228.7;2840.0;7.0;7.0;5.0;36.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;19-42;168.0;C;0.4724412;0.6692916999999999;0.9055122999999999;1.2598432;1.7716545;2.4409462;3.4251987;4.2913409;5.5905542;9.0157529;59051.0;91334.2;3455.0;13.0;14.0;19.0;42.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;7-61;140.0;C;0.4330711;0.5905515;0.8267721;1.2204731;1.6535442;2.3228359;2.9527575;3.7795296;4.9212625;8.2283509;59419.5;91611.3;3440.0;13.0;14.0;7.0;61.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;504.0;C;0.5511814;0.8267721;1.181103;1.7716545;2.4409462000000004;3.3464585;4.724412;5.8661449;7.6377994;13.779535;59092.3;90228.4;2840.0;7.0;7.0;5.0;36.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;19-42;168.0;C;0.56299243;0.90944931;1.2125990800000002;1.5590559600000002;2.07874128;2.8149621500000004;3.59449013;4.7637821;6.58268072;11.00000594;59000.3;91332.5;3455.0;13.0;14.0;19.0;42.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-61;140.0;C;0.5118113;0.7086618;0.9448824;1.2204731;1.6141741000000003;2.0866153;2.755907;3.6614193;5.511814;9.6850446;59428.6;91624.6;3440.0;13.0;14.0;7.0;61.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;504.0;C;0.5905515;0.9448824;1.3385833999999999;1.8503947;2.6377967;3.5826791;4.6063017;6.1417356;8.5826818;16.8897729;59126.2;90262.4;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-61;140.0;C;0.5118113;0.7480319000000001;1.0236226000000002;1.3385834;1.7716545;2.362206;2.9527575;3.8976399;5.3937037;8.5433117;59267.0;91524.5;3440.0;13.0;14.0;7.0;61.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;504.0;C;0.6299216;0.8661421999999999;1.1417329;1.4173236;1.8503947;2.4409462;3.5039388999999996;5.5511841;7.87402;13.0708732;59116.9;90291.8;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.4330711;0.6299216;0.787402;0.9842525;1.2992133;1.7322844;2.2834658;3.1889781;4.3700811;9.1338632;59129.4;91475.6;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;504.0;C;0.12;0.16;0.47;0.71;1.18;2.52;4.17;5.63;7.83;13.7;59138.66;90299.46;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.08;0.08;0.12;0.31;0.55;1.46;2.8;4.09;5.51;9.88;59163.06;91489.74;3440.0;13.0;14.0;7.0;43.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.12;0.39;0.55;0.75;0.98;1.46;2.28;3.62;5.75;9.69;59280.53;91475.34;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;504.0;C;0.12;0.43;0.59;0.79;1.18;2.17;3.7;5.98;8.74;11.77;59119.17;90322.32;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.16;0.24;0.28;0.39;0.75;1.85;2.91;3.86;5.04;10.35;59186.63;91498.74;3440.0;13.0;14.0;7.0;43.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.08;0.2;0.47;0.63;0.83;1.18;1.89;3.45;4.96;9.49;59313.74;91440.74;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;504.0;C;0.12;0.39;0.51;0.79;1.06;1.81;3.39;5.51;7.91;11.26;59103.87;90336.18;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.35;0.51;0.71;0.94;1.38;1.89;2.6;3.54;4.33;7.28;59219.85;91517.37;3440.0;13.0;14.0;7.0;43.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.16;0.39;0.51;0.59;0.87;1.26;2.36;3.98;5.47;11.54;59474.79;91655.69;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;504.0;C;0.16;0.59;0.91;1.34;1.93;2.76;3.98;5.67;7.83;13.7;59068.48;90322.3;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.12;0.39;0.51;0.67;0.94;1.46;2.32;3.74;5.47;9.53;59251.79;91471.02;3440.0;13.0;14.0;7.0;43.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.12;0.31;0.47;0.55;0.83;1.14;2.09;3.86;5.83;8.65;59506.38;91626.4;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;532.0;C;0.08;0.12;0.16;0.47;0.87;1.57;3.5;5.55;9.53;15.75;59033.5;90305.49;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.24;0.47;0.79;1.26;1.73;2.17;2.64;3.79;4.8;8.07;59236.38;91442.69;3440.0;13.0;14.0;7.0;43.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.24;0.31;0.39;0.71;1.3;2.2;2.95;3.86;5.08;8.5;59536.62;91609.03;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;532.0;C;0.43;0.75;1.06;1.54;2.17;3.11;4.02;5.35;8.23;14.8;58964.55;90328.95;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.31;0.39;0.43;0.55;0.94;1.73;2.76;3.82;5.0;9.65;59230.49;91419.91;3440.0;13.0;14.0;7.0;43.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.31;0.39;0.47;0.59;0.98;1.73;2.87;3.98;5.16;8.66;59546.11;91671.29;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;532.0;C;0.39;0.71;1.02;1.54;2.2;3.11;4.17;5.59;8.31;14.8;58953.21;90358.31;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.35;0.39;0.43;0.51;0.79;1.38;2.32;3.58;4.8;7.64;59247.27;91408.57;3440.0;13.0;14.0;7.0;43.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Norte;12.25;13X14;7-43;134.0;C;0.31;0.39;0.51;0.67;1.14;1.85;2.95;3.94;5.04;8.66;59522.94;91536.72;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;532.0;C;0.5118113;0.787402;1.0629927;1.3779535;1.9291348999999998;2.7952771;4.1338605;5.8267748;7.9921303;11.5354393;58917.4;90461.2;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.1968505;0.393701;0.8267721;1.4960638;2.0472452000000003;2.4803163;3.1102379;3.8188997;4.5669316;6.1023655;59219.3;91391.1;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;7-31;532.0;C;0.8661422;1.2992133;1.8503947;2.4015761;2.9921276000000003;3.7401595;4.6850419;5.7874047;7.086618;10.7874074;58919.7;90326.0;2840.0;7.0;7.0;7.0;31.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.3149608;0.6692916999999999;0.9448824;1.2204731;1.5354339;2.0078751;2.6377967;3.5826791;5.1968532;9.9212652;59217.2;91364.8;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.5118113;0.8267721;1.1417329;1.574804;2.3228359;3.3464585;4.488191400000001;5.8267748;8.0708705;13.5826845;59042.9;90562.8;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.5511814;0.787402;1.0236226000000002;1.4960638;1.968505;2.5590565;3.0314977;3.7007894;4.5669316;7.0472479;59278.3;91357.1;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.5511814;0.9448824;1.6141741000000003;2.3228359;2.9527575;3.8188997;4.5669316;5.6299243;7.6771695;9.6063044;59062.7;90560.7;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.4330711;0.5905515;0.8267721;1.2204731;1.6141741000000003;2.1259854;2.7165369;3.5826791;4.5669316;8.9370127;59362.9;91413.5;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.5905515;0.8661421999999999;1.3385833999999999;1.968505;2.8346472;3.7401595;4.881892400000001;5.8267748;7.3228386;10.0000054;59063.6;90554.6;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.4724412;0.8661421999999999;1.4960638000000002;2.0472452;2.4803162999999997;2.8346472;3.149608;3.7007894;4.330711;6.0236253;59399.5;91430.9;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.5118113;0.7480319000000001;1.0236226000000002;1.3779535;1.9291348999999998;2.9527575;3.93701;5.5905542;7.5196891;12.6771722;59091.1;90547.6;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;126.0;C;0.6692917;0.9055122999999999;1.1417329;1.3779535;1.6929143;2.0472452;2.6377967;3.3858286;4.4488213;8.2283509;59321.4;91595.7;3425.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.7480319;1.2204731000000002;1.6535442;2.0866153;2.755907;3.543309;4.4488213;5.6692944;7.3228386;9.6456745;59106.0;90546.0;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;126.0;C;0.7086618;0.9448824;1.181103;1.4566937;1.7716545;2.2440957;2.8740172999999998;3.6614193;4.8425223;8.267721;59336.0;91626.0;3425.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.6692917;1.1417329;1.8110245999999999;2.5196864;3.1889781000000004;3.9763801;4.763782099999999;5.7086645;6.9291376;10.0787456;59111.0;90535.0;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;126.0;C;0.3543309;0.6299216;0.9055122999999999;1.2598432;1.7322843999999997;2.4409462;3.2677183;4.2126007;5.7874047;11.6141795;59357.0;91638.0;3425.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.6299216;1.0236226000000002;1.4960638000000002;2.2047256;3.1102379;4.1338605;5.0000027000000005;5.905515;7.0078778;11.1023682;59097.0;90523.0;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;126.0;C;0.393701;0.6692916999999999;0.9448824;1.2204731;1.6141741000000003;2.2047256;2.9921276000000003;3.8582698;4.8425223;7.7559097;59385.0;91654.0;3425.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.7086618;1.0629927;1.4960638000000002;2.0866153;3.0314977;3.9763801;4.9212625;5.8267748;7.1653582;12.0078805;59158.0;90311.0;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;126.0;C;0.5511814;0.787402;1.1417329;1.6535442;2.362206;2.9921276;3.4645687999999994;4.0551203;4.9606326;7.480319;59399.098;91601.576;3424.774;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.7086618;1.0629927;1.4566937;2.2047256;3.3070884;4.2126007;5.0393728;5.7874047;6.9291376;11.5748094;59166.0;90321.0;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;126.0;C;0.5118113;0.8267721;1.181103;1.574804;2.0078751;2.5984266;3.1889781000000004;3.8976399;4.8425223;7.480319;59392.524000000005;91582.364;3424.603;13.0;14.0;7.0;43.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.1574804;0.5511814;0.8267721;1.0629927;1.4173236;1.8503947;2.6377967;3.543309;4.9212625;11.2204785;59191.0;91382.0;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.5511814;0.9448824;1.3385833999999999;1.9291349;2.8740172999999998;3.7401595;4.8031522;5.8661449;7.6377994;11.5354393;59172.0;90346.0;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;126.0;C;0.5118113;0.8267721;1.2204731000000002;1.6929143;2.1653555;2.6771668;3.3464585;3.8582698;4.9212625;8.3464612;59354.509000000005;91562.12800000001;3424.985;13.0;14.0;7.0;43.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;201.0;C;0.5511814;0.8267721;1.2204731000000002;1.6929143;2.0866153;2.5984266;3.0708678;3.7007894;4.6850419;7.5984293;59174.0;91368.0;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.4724412;0.7086618;1.0236226000000002;1.6929143;2.7952771;3.7401595;4.8031522;5.8267748;7.2440984;10.236226;59128.7;90377.3;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;201.0;C;0.3149608;0.5905515;0.9842525;1.4566937;1.8897648;2.4015761;3.0708678;3.8188997;5.0393728;7.480319;59140.2;91351.3;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.393701;1.0236226000000002;2.0472452000000003;3.0314977;3.6614193;4.2519708;5.2362233;5.8661449;7.0078778;9.4094539;59124.0;90497.9;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.3149608;0.5905515;0.8661421999999999;1.2992133;1.9291348999999998;2.6377967;3.3070884;3.8188997;4.6850419;6.9685077;59154.3;91408.5;3440.0;13.0;14.0;7.0;43.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.3149608;0.7480319000000001;1.6535442;2.6771668;3.3464585;3.93701;4.8031522;5.6692944;6.7322871;9.4094539;59080.5;90445.2;2840.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-61;140.0;C;0.2755907;0.5118113000000001;0.787402;1.181103;1.7322843999999997;2.4409462;3.1102379;3.93701;4.9606326;8.9763828;59290.39;91683.82;3440.0;13.0;14.0;7.0;61.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.4330711;0.787402;1.5354339;2.2440957;3.0708678;3.8582698;4.881892400000001;5.8267748;7.9527602;11.81103;59103.7;90448.3;2840.0;7.0;7.0;5.0;36.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.6299216;1.0629927;1.5354339;2.1653555;2.8740172999999998;3.7795296;4.6850419;5.7874047;7.9133901;11.1023682;59143.5;90380.7;2840.0;7.0;7.0;5.0;36.0
