P10;P20;P30;P40;P50;P60;P70;P80;P90;P100
0.7086618;1.6929143;2.4803163;3.0314977;3.6220492;4.2126007;4.881892400000001;5.6299243;6.377956200000001;7.87402
0.08;0.12;0.39;0.59;1.14;2.76;4.25;5.67;7.91;13.35
0.6692916999999999;0.9842525;1.4566937;2.1259854;2.8346472;3.5826790999999996;4.5669316;5.9448851;7.87402;12.1259908
0.3543309;0.5511814;0.7480319000000001;1.1023628;1.6535442;2.5590565;3.8188997;5.2755934;6.8897675000000005;9.2519735
0.393307299;0.9832682475;1.7305521156;2.4778359837000004;3.2251198518;3.9724037199;4.7590183179;5.5456329159000015;7.3548464913;10.1473283142
0.5118113000000001;0.9842525;1.3779535;1.6929143;2.0472452000000003;2.4015761;3.0314977;3.5826790999999996;4.4488213;6.968507700000001
0.28;0.59;0.83;1.14;1.69;2.52;3.43;4.65;6.34;10.08
0.31;0.71;1.06;1.69;2.56;3.35;4.29;5.59;7.28;18.5
0.9448824;1.7322843999999995;2.362206;2.7165369;3.3858286;3.8582697999999995;4.488191400000002;5.3937037000000005;6.0236253;8.188980800000001
0.71;1.1;1.5;2.01;2.8;3.66;4.69;5.63;7.32;13.98
0.43307109999999993;0.7480319000000001;1.2992133;2.0078751;2.5196864;2.9133874;3.4251987;3.9763801;4.763782099999999;7.3228386
0.1181103;0.4724412;0.7480319000000001;0.9055122999999999;1.4566937;2.8740172999999998;4.4488213;5.905515;9.448824;15.669299800000003
0.8267721;1.2204731000000002;1.6929143;2.2834658;2.9133874;3.6220491999999997;4.5275615;5.4330738;6.653546899999999;10.196855900000001
0.9055122999999999;1.4566937;1.9291349;2.2440957000000004;2.7165369;3.149608;3.7007894;4.291340900000001;5.3937037000000005;7.795279799999999
0.1574804;0.5511814;1.4566937;2.1259854;2.8346472;3.3070884;4.0157502;4.488191400000001;5.3149635;7.9921303
0.9055122999999999;1.181103;1.6535442;2.2047256;2.755907;3.3858286;4.0157502;4.9212625;7.0472479;10.314966199999999
0.12;0.39;0.63;1.06;1.85;2.8;3.78;5.31;7.64;11.22
1.0629927;2.1653555;2.9133874;3.5826790999999996;4.0551203000000005;4.5275615;5.3149635;5.8661449;6.968507700000001;8.8976426
0.7480319000000001;1.1023628;1.5354339;2.0866153;2.7165369;3.149608;3.6614193;4.6456718;5.511814;7.204728299999999
0.12;0.39;0.71;1.1;1.73;2.72;4.21;5.43;7.56;15.83
0.08;0.16;0.28;0.43;0.59;1.02;2.2;3.7;5.79;10.39
0.28;0.83;1.85;2.24;2.6;3.03;3.35;3.78;4.53;7.01
0.6692916999999999;1.0629927;1.574804;2.0078751;2.4015761;2.8740172999999998;3.2677183;3.6614193;4.488191400000001;6.968507700000001
0.7480319000000001;1.3385834;2.0866153;2.7165369;3.228348200000001;3.8976398999999997;4.4094512;5.3149635;6.2598459;8.7795323
0.12;0.35;0.55;1.14;2.68;3.94;5.2;6.02;7.52;11.93
0.31;0.59;0.87;1.42;2.32;3.27;4.29;5.35;7.09;11.77
0.47;0.75;1.06;1.54;2.17;2.99;3.94;5.24;7.09;10.94
0.6299216;1.1023628;1.5354339;2.0078751;2.6377967;3.3070884;4.2126007;5.3543335999999995;7.5984293;11.5748094
0.7480319000000001;1.3779535;2.2440957000000004;2.9133874;3.7401595;4.4094512;5.118113;6.2204758;7.9133901;10.511816699999999
0.79;1.14;1.5;1.97;2.72;3.66;4.53;6.06;8.03;11.979000000000001
0.08;0.28;0.55;0.98;2.09;3.39;4.88;6.1;7.95;11.26
0.43307109999999993;0.7480319000000001;1.1417329;1.6141741000000003;2.1653555;2.8740172999999998;3.543309;4.4094512;5.5905542;9.7244147
0.7086618;1.0629927;1.4566937;2.2047256;3.3070884;4.2126007;5.0393728;5.7874047;6.929137599999999;11.5748094
0.51;0.71;0.91;1.18;1.61;2.2;2.87;3.82;5.31;7.52
0.08;0.08;0.24;0.39;1.06;2.36;3.39;5.16;7.17;9.13
0.59;0.79;1.02;1.3;1.65;2.28;3.54;4.69;6.1;9.61
0.7480319000000001;1.181103;1.6929143;2.2440957000000004;2.9133874;3.4251987;4.0944904000000015;4.8031522;5.6692944;8.5433117
0.2755907;0.5905515;1.0236226000000002;1.6535442;2.4409462000000004;3.149608;3.7795296;4.6456718;5.4330738;7.0472479
0.5905515;1.0236226000000002;1.4960638000000002;1.8897648;2.2047256;2.5984266;3.1102379;3.8582697999999995;4.6456718;6.0629954
0.393701;0.5905515;0.7480319000000001;0.9842525;1.4566937;2.1259854;2.8740173;3.8976398999999997;5.6299243;12.755912400000001
0.31;0.67;1.06;1.54;2.4;3.46;4.65;5.91;7.99;13.39
0.75;1.02;1.26;1.54;2.09;3.03;3.9;5.04;6.73;12.72
0.9842525;1.2598432;1.4566937;1.6535442;1.968505;2.4409462000000004;3.1102379;3.93701;4.881892400000001;8.4252014
0.9842525;1.3779535;1.8503947;2.5590565;3.149608;3.6614193;4.4094512;5.2362233;6.4960665;10.1574858
0.9448824;1.3779535;1.968505;2.6771667999999997;3.3858286;4.1732306;4.9212625;5.905515;6.7322871;8.5433117
0.8661421999999999;1.2204731000000002;1.574804;2.0472452000000003;2.7165369;3.5039388999999996;4.488191400000002;5.5511840999999995;7.3622087;11.2598486
0.47;0.79;1.18;1.69;2.48;3.43;4.41;5.83;7.6;13.23
0.43307109999999993;1.3385834;2.4015761;3.1102379;3.6220492;4.2519708;4.9212625;5.6692944;6.4960665;9.1338632
0.12;0.39;0.63;0.94;1.85;2.91;4.33;5.55;7.17;11.06
0.7086618;1.6141741000000005;2.4803163;3.1102379;3.7007894;4.370081099999999;4.9212625;5.5905542;6.8110273;15.236228699999998
0.4;0.9;1.9;2.6;3.4;4.0;5.0;6.0;6.9;10.1
0.12;0.12;0.12;0.2;0.47;0.83;2.76;5.91;8.98;16.34
0.1574804;0.3543309;0.6299216;1.1417329;1.8503947;2.4409462000000004;3.0708678;3.6614193;4.8425223;8.0315004
0.55;0.83;1.06;1.38;1.77;2.36;2.95;3.74;4.92;10.94
0.08;0.12;0.24;0.39;1.3;3.39;4.65;5.71;7.13;8.74
0.43307109999999993;0.7480319000000001;1.2204731000000002;1.7322843999999997;2.4015761;3.1889781000000004;4.2519708;5.4330738;7.204728299999999;12.007880499999999
0.31;0.43;0.59;0.94;1.57;2.52;3.46;4.33;5.39;10.75
0.8661421999999999;1.2598432;1.574804;2.0472452000000003;2.6771668;3.3858286;4.1732306;5.0393728;6.1811057;14.291346300000003
0.59;0.79;1.02;1.34;1.89;2.91;4.06;4.88;6.38;11.46
0.46063017;0.8149610700000001;1.34645742;1.87795377;2.37401703;2.87008029;3.47244282;4.110238440000002;4.88976642;8.00787834
0.31;0.43;0.55;0.75;1.18;2.09;3.23;4.21;5.35;9.29
0.31;0.67;1.06;1.54;2.28;3.19;4.49;6.1;7.64;13.74
0.31;0.51;0.87;1.34;1.81;2.28;2.8;3.5;4.61;6.5
0.3543309;0.6299216;1.0629927;1.7322843999999997;2.5196864;3.1889781000000004;3.8976399;5.0000027000000005;6.5354366;11.1417383
0.16;0.47;0.71;1.22;2.13;3.39;4.8;6.14;7.36;13.46
0.1574804;0.5118113000000001;0.8267721;1.2598432;1.9291349;2.9527575;4.0551203000000005;5.6692944;7.9921303;13.5433144
0.6692916999999999;0.9448824;1.3385834;1.7322843999999997;2.1653555;2.5590565;3.0314977;3.6614193;4.763782099999999;7.4015788
0.5511814;0.787402;1.1417329;1.574804;2.0866153;2.5984266;3.2677183;4.0551203000000005;5.0393728;7.834649900000001
0.3149608;0.9055123;1.7322843999999995;2.2440957000000004;2.6771668;3.149608;3.6220492;4.0157502;4.8425223;5.984255200000001
0.5511814;1.2598432;1.9291349;2.7952771;3.6614193;4.5669316;5.7874047;6.5354366;7.9921303;10.3937064
0.12;0.51;0.67;0.91;1.46;2.83;4.37;6.05;9.29;17.09
0.43307109999999993;0.787402;1.5354339;2.2440957000000004;3.0708678;3.8582697999999995;4.881892400000001;5.8267748;7.9527602;11.81103
0.9055122999999999;1.3385834;1.7322843999999995;2.2440957000000004;2.8740173;3.5039388999999996;4.330711;5.7480345999999995;7.4409489;15.354339000000001
0.55;0.91;1.22;1.57;2.01;2.68;3.5;4.96;7.95;12.17
0.35;0.59;0.91;1.34;1.81;2.32;2.87;3.58;4.69;7.91
0.35;0.63;0.94;1.34;1.85;2.48;3.27;4.37;5.91;9.53
0.8267721;1.1417329;1.5354339;2.0472452000000003;2.6771668;3.3070884;3.93701;4.6456718;5.7874047;11.6535496
0.9055122999999999;1.8503947;2.362206;2.755907;3.0314977;3.5826790999999996;4.1338605;4.6456718;5.472443900000001;9.1338632
0.3149608;0.5905515;0.9842525;1.4566937;1.8897648;2.4015761;3.0708678;3.8188997000000002;5.0393728;7.480319000000001
0.55;1.06;1.89;2.83;3.58;4.25;4.88;5.79;7.32;9.61
0.1968505;0.5905515;0.8661421999999999;1.181103;1.6535442;2.4015761;3.3858286;4.6063017;7.2440983999999995;12.3228413
0.2;0.47;0.67;1.02;1.89;2.99;4.06;6.02;7.87;16.18
0.16;0.51;0.71;0.91;1.26;1.85;2.76;4.06;6.14;11.06
1.0236226000000002;1.6535442;2.2834658;2.8740172999999998;3.4251987;4.1338605;4.8425223;5.905515;7.4015788;11.2598486
0.67;1.06;1.5;1.93;2.68;3.66;4.72;5.94;7.48;12.99
0.28;0.47;0.75;1.18;1.85;2.64;3.66;5.51;7.17;10.08
0.71;0.91;1.06;1.26;1.46;1.73;2.32;3.82;5.75;10.0
0.4724412;0.8661421999999999;1.4566937;2.1653555;3.0708678;3.8188997000000002;4.724412;5.6692944;6.8897675000000005;9.6063044
0.8661421999999999;1.3385834;1.7322843999999995;2.362206;3.228348200000001;4.370081099999999;5.3149635;6.456696400000001;8.2283509;11.417328999999999
0.12;0.35;0.63;1.02;1.69;2.87;4.25;5.75;6.93;12.68
0.6;1.1;1.8;2.8;3.6;4.3;5.1;6.4;8.4;14.5
0.8267721;1.4173236;1.968505;2.5590565;3.1889781000000004;3.8976398999999997;4.6063017;5.7480345999999995;6.929137599999999;11.9291403
0.12;0.47;0.75;1.1;1.89;3.23;4.65;6.26;8.27;15.08
0.43307109999999993;0.6299216;0.787402;1.0629927;1.4173236;1.968505;2.6771668;3.3858286;4.370081099999999;7.165358199999999
1.5354339;2.2834658;2.7165369;3.0708678;3.4645687999999994;3.8582697999999995;4.291340900000002;4.8425223;5.708664499999999;9.763784800000002
0.5511814;1.2204731000000002;2.0472452000000003;2.6771667999999997;3.3858286;4.291340900000001;4.8425223;6.0236253;6.653546899999999;8.700792100000001
0.55;0.98;1.46;2.05;2.91;3.98;4.96;5.94;7.99;15.98
0.08;0.16;0.35;0.91;1.77;3.07;4.72;5.87;6.57;8.78
0.67;1.02;1.38;1.77;2.32;3.15;4.33;5.98;8.46;14.02
0.08;0.28;0.51;0.87;1.61;2.44;3.15;4.49;5.98;10.08
1.2598432;1.6929143;2.2440957000000004;2.9133874;3.5826791;4.1338605;4.724412;5.3543335999999995;6.377956200000001;10.590556900000001
0.43;0.79;1.1;1.42;1.77;2.2;2.87;3.62;4.57;10.59
0.6692916999999999;0.9448824;1.2598432;1.6929143;2.2440957000000004;2.9527575;3.5826791;4.6456718;7.0472479;10.590556900000001
0.787402;1.2992133;1.8897648;2.4803162999999997;3.1889781000000004;3.8188997000000002;4.6850419;5.5905542;6.2598459;9.4094539
0.31;0.51;0.71;0.94;1.3;1.85;2.56;3.5;5.08;12.28
0.63;0.91;1.14;1.38;1.69;2.09;2.8;3.71;4.76;9.41
0.08;0.16;0.39;0.55;0.91;1.77;3.39;4.43;6.3;11.93
0.393701;0.7480319000000001;1.3385834;1.8897648;2.4409462000000004;2.9527575;3.3858286;3.7401595000000003;4.2126007;5.7480345999999995
0.787402;1.2204731000000002;1.6141741000000005;2.1259854;2.8346472;3.7007894;4.5275615;5.7480345999999995;7.007877799999999;12.0866207
0.4724412;1.7716545;2.5196864;3.3070884;4.0551203000000005;4.5275615;5.4330738;6.0629954;6.5748067;8.740162199999999
0.7086618;1.4566937;2.8346472;3.543309;4.0944904000000015;4.6456718;5.118113;5.6299243;6.3385861;8.267721
0.67;1.06;1.5;2.17;3.11;3.98;4.72;5.79;7.32;11.73
0.9055122999999999;1.4960638000000002;2.1653555;2.8740172999999998;3.6614193;4.370081099999999;5.0787429;5.708664499999999;7.4409489;10.196855900000001
0.71;1.1;1.57;2.2;3.19;4.13;5.28;6.46;8.03;12.91
0.16;0.51;0.97;1.42;2.17;3.15;4.13;5.31;7.44;14.06
0.4724412;0.9055123;1.3779535;1.6535442;2.0078751;2.4015761;2.8740173;3.5826790999999996;4.1732306;4.960632599999999
0.12;0.43;0.91;1.81;3.15;4.33;5.51;6.81;9.13;12.95
0.9055122999999999;1.181103;1.4173236;1.6929143;2.1259854;2.6771667999999997;3.4251987;4.291340900000001;5.3149635;10.236226
0.7480319000000001;1.3385834;2.362206;3.2677183;3.9763801;4.881892400000001;5.4330738;6.4173263;7.677169500000001;11.968510400000001
0.6692916999999999;2.0078751;2.5984266;3.1102379;3.5826791;4.1338605;4.724412;5.6692944;6.5748067;10.000005400000001
0.12;0.31;0.43;0.59;0.94;1.85;2.83;3.7;4.69;10.04
0.12;0.43;0.75;1.42;2.48;3.66;4.69;5.91;8.11;13.27
0.7480319000000001;1.1417329;1.4960638000000002;1.8897648;2.4409462000000004;3.4645687999999994;4.4488213;5.6692944;7.834649900000001;17.283473899999997
0.6299216;1.8503947;2.755907;3.3858286;3.8976399;4.4094512;5.1574830999999985;5.7480345999999995;6.299216;7.5590592
0.43;0.71;0.98;1.5;2.4;3.39;4.49;5.86;7.32;14.17
0.8661421999999999;1.2204731000000002;1.574804;2.0078751;2.5984266;3.5039388999999996;4.330711;5.157483099999999;7.007877799999999;14.133865900000002
0.5511814;0.8267721;1.3385834;2.0078751;2.6771668;3.3070884;4.2126007;5.3543335999999995;6.1417356;9.2913436
0.9055122999999999;1.4173236;1.968505;2.5984266;3.2677183;3.7795296;4.4488213;5.3543335999999995;6.7322871;9.4881941
0.63;0.87;1.1;1.42;1.93;2.48;3.03;3.86;5.0;10.16
0.3;0.6;7.0;1.0;1.5;2.2;3.2;3.8;4.9;9.1
0.1968505;0.6299216;1.7716545;2.4015761;2.755907;3.1889781000000004;3.4645687999999994;3.8188997000000002;4.4094512;6.299216
1.181103;1.7716545;2.2834658;2.8346472;3.3464585;4.094490400000001;4.9606325999999985;5.6299243;7.1259881;9.566934300000002
0.16;0.51;0.83;1.06;1.69;2.8;4.25;6.38;8.78;16.42
0.9448824;1.4566937;2.0472452000000003;2.8346472;3.7007894;4.5669316;5.511814;6.6141768;7.5984293;11.5748094
0.8661421999999999;1.3779535;2.0078751;2.7165369;3.5826791;4.2519708;5.1574830999999985;6.1417356;7.4015788;9.6063044
0.7480319000000001;1.4173236;1.8110246;2.1259854;2.4803163;2.8740172999999998;3.3070884;3.7401595000000003;4.2519708;5.905515
0.6299216;1.181103;1.6535442;2.0078751;2.362206;2.6377967;3.0708678;3.5039388999999996;4.5275615;7.755909700000001
0.39;0.59;0.75;0.94;1.3;1.89;2.48;3.74;5.47;8.82
0.5511814;0.8267721;1.1417329;1.6141741000000003;2.2047256;2.755907;3.3464585;3.9763801;4.9212625;7.165358199999999
0.5118113000000001;0.8661421999999999;1.4566937;2.2047256;2.9133874;3.6220491999999997;4.2126007;5.5905542;6.5748067;10.236226
0.5905515;0.8661421999999999;1.181103;1.574804;2.0078751;2.6377967;3.4645687999999994;4.5669316;6.377956200000001;11.8897702
0.9055122999999999;1.6141741000000005;2.2440957000000004;2.8346472;3.3858286;3.8582697999999995;4.330711;4.724412;5.5905542;7.204728299999999
0.39;0.71;1.1;1.61;2.36;3.43;4.69;6.1;8.11;10.83
0.7086618;1.6929143;2.362206;2.9921276000000003;3.4645687999999994;3.8582697999999995;4.5275615;5.905515;6.692917;8.661422
1.4960638000000002;2.3228359;2.7952771;3.2283482000000006;3.7401595;4.2126007;4.7637820999999985;5.7874047;6.299216;7.9921303
0.31;0.55;0.87;1.34;1.89;2.4;3.07;4.06;5.35;9.84
0.2755907;0.9055123;1.2992133;1.7716545;2.362206;3.2677183;4.2519708;5.6692944;8.0708705;12.795282499999999
0.08;0.31;0.47;0.67;1.1;1.81;2.72;3.9;5.47;11.02
0.8267721;1.2204731000000002;1.7716545;2.2834658;2.755907;3.2283482000000006;3.8582698;4.370081099999999;5.3937037000000005;8.267721
0.6692916999999999;0.9842525;1.4173236;1.8897648;2.5984266;3.5039388999999996;4.488191400000002;5.6299243;7.4409489;13.1496134
0.3149608;0.6299216;0.9055123;1.2598432;1.6535442;2.1259854;2.7952771;3.8188997000000002;5.6299243;11.5748094
0.16;0.59;0.87;1.18;1.57;2.24;3.23;4.45;6.18;11.46
0.55;0.91;1.23;1.69;2.36;3.31;4.33;5.67;7.6;15.63
0.47;0.71;0.98;1.26;1.61;2.24;2.95;3.78;5.0;7.6
0.39;0.63;0.91;1.34;2.01;2.64;3.19;3.82;4.57;6.38
0.4724412;0.7086618;1.1023628;1.6535442;2.1653555;2.755907;3.228348200000001;3.7795296;4.291340900000001;6.6141768
0.393701;0.6692916999999999;0.9448824;1.2204731000000002;1.6141741000000005;2.2047256;2.9921276000000003;3.8582697999999995;4.8425223;7.755909700000001
0.7086618;1.6141741000000005;2.4803163;3.1102379;3.7007894;4.370081099999999;4.9212625;5.5905542;6.8110273;15.236228699999998
0.787402;1.3385834;2.2047256;3.149608;3.7795296;4.330711;4.9606325999999985;5.5905542;6.2598459;7.755909700000001
0.16;0.43;0.75;1.1;1.85;2.95;4.21;5.71;7.64;13.62
0.5118113000000001;0.8661421999999999;1.1417329;1.4173236;1.7716545;2.4015761;3.2677183;4.291340900000001;5.6692944;11.0629981
0.31;0.63;0.94;1.3;1.85;2.8;3.98;5.87;7.87;11.73
0.9055122999999999;1.4566937;1.968505;2.6771667999999997;3.4251987;4.0551203000000005;4.9606325999999985;6.1811057;7.795279799999999;10.826777499999999
0.4;0.8;1.2;1.7;2.4;3.4;4.3;5.9;7.9;12.1
0.43307109999999993;0.7480319000000001;1.2204731000000002;1.8897648;2.5984266;3.3070884;4.291340900000002;5.5905542;6.456696400000001;9.8818951
0.39;0.75;1.1;1.69;2.56;3.62;4.88;6.5;8.94;13.27
0.5511814;1.1023628;1.8503947;2.4015761;2.9133874;3.3858286;3.9763801;4.5275615;5.6692944;8.661422
0.12;0.35;0.67;1.06;1.73;2.76;4.06;5.98;7.76;12.68
0.47;0.75;1.06;1.61;2.44;3.5;4.59;6.37;8.9;13.19
0.39;0.67;0.94;1.38;2.09;3.03;4.17;5.47;7.32;14.02
0.28;0.63;0.94;1.46;2.13;2.87;3.58;4.57;6.06;15.35
0.8267721;1.2992133;1.968505;2.5984266;3.1889781000000004;3.8188997000000002;4.370081099999998;5.1968532;6.377956200000001;7.834649900000001
0.6299216;0.9055123;1.1023628;1.4173236;1.7716545;2.2440957000000004;2.7952771;3.4251987;4.291340900000001;7.165358199999999
0.31;0.67;0.98;1.38;1.89;2.91;4.25;6.02;8.66;14.25
0.6692916999999999;1.0629927;1.4566937;1.9291348999999998;2.7165369;3.4645687999999994;4.2519708;5.6692944;7.5196891;14.8818978
0.6692916999999999;0.9842525;1.2598432;1.6535442;2.1653555;2.755907;3.3464585;4.1338605;5.6692944;9.2913436
0.31;0.67;1.06;1.57;2.44;3.43;4.49;5.79;7.83;11.72
0.7086618;0.9842525;1.3385834;1.8110245999999999;2.4803163;3.149608;3.7401595;4.4488213;5.708664499999999;11.5748094
0.6299216;0.8661421999999999;1.1417329;1.4960638000000002;1.8897648;2.362206;2.8740173;3.6614193;4.291340900000001;6.299216
0.8267721;1.181103;1.4566937;1.8110245999999999;2.1653555;2.6771667999999997;3.2677183;3.93701;4.960632599999999;7.87402
0.12;0.31;0.51;0.71;0.91;2.28;4.45;6.06;8.39;14.96
0.12;0.35;0.59;1.61;2.56;3.7;4.69;5.95;7.48;12.13
0.39;0.83;1.18;1.57;2.17;2.99;4.06;5.43;7.09;11.97
0.393701;0.7086618;1.1417329;1.5354339;2.0078751;2.4803162999999997;3.0314977;3.6614193;4.5275615;6.4173263
0.2755907;0.8267721;1.8503947;2.2440957000000004;2.5984266;3.0314977;3.3464585;3.7795296;4.5275615;7.007877799999999
0.2755907;0.4724412;0.8267721;1.4960638000000002;2.0078751;2.5590565;3.0314977;3.6220491999999997;4.5669316;7.2834685
0.7480319000000001;1.3385834;2.1259854;2.9133874;3.6614193;4.2519708;5.0393728;5.7874047;6.7322871;11.7322898
0.393701;0.7480319000000001;1.3779535;1.8897648;2.4015761;2.6377967;3.1102379;3.5826790999999996;4.094490400000001;6.456696400000001
0.7086618;1.3385834;2.0078751;2.755907;3.4251987;4.1338605;4.9606325999999985;5.8267748;6.7322871;9.3700838
0.43307109999999993;0.6692916999999999;1.0236226000000002;1.4960638000000002;1.8897648;2.3228359;2.8346472;3.543309;4.330711;5.905515
0.12;0.12;0.16;0.47;0.83;1.65;3.86;6.04;10.16;15.08
0.24;0.39;0.59;0.91;1.54;2.28;3.31;4.41;6.26;11.89
0.0787402;0.1968505;0.393701;0.7086618;1.3779535;2.0078751;2.7952771;3.7007894;4.8031522;6.929137599999999
0.12;0.28;0.39;0.67;1.22;1.89;2.83;3.58;4.61;6.26
0.08;0.08;0.08;0.24;0.43;1.34;4.33;5.94;7.6;10.98
0.2;0.31;0.47;0.75;1.5;2.32;3.54;5.08;6.34;12.05
0.393701;0.7086618;1.2204731000000002;1.968505;2.8346472;3.5826790999999996;4.370081099999998;4.881892400000001;5.472443900000001;8.7795323
0.6692916999999999;1.181103;1.8503947;2.4803162999999997;3.1102379;3.8582697999999995;4.4094512;5.846586;7.834649900000001;10.629927
1.1023628;1.8897648;2.6377967;3.3858286;3.8976399;4.6456718;5.2362233;6.2204758;7.2834685;8.937012699999999
0.7086618;1.4566937;2.1653555;2.7165369;3.228348200000001;3.8582697999999995;4.6456718;5.157483099999999;5.8661449;9.0944931
0.31;0.55;0.79;1.1;1.5;1.97;2.64;3.66;5.31;8.15
0.5118113000000001;0.7480319000000001;0.9842525;1.2598432;1.6535442;2.2440957000000004;2.9527575;3.6220491999999997;4.763782099999999;8.8189024
0.5118113000000001;0.8661421999999999;1.9291349;2.5590565;3.0708678;3.543309;4.4094512;5.7874047;6.8897675000000005;8.5433117
0.12;0.43;0.75;1.1;1.81;2.8;3.9;5.55;7.48;11.34
0.16;0.28;0.31;0.43;0.71;1.46;2.72;3.78;5.2;8.94
0.39;0.79;1.1;1.54;2.05;2.91;4.09;5.94;8.78;12.52
0.5511814;0.8267721;1.1417329;1.6929143;2.2440957000000004;2.8346472;3.3070884;3.7401595000000003;4.6456718;7.9133901
0.08;0.31;0.67;1.02;1.69;2.56;3.43;4.41;5.87;12.24
0.8661421999999999;1.4960638000000002;2.4015761;3.2677183;4.0944904000000015;5.0787429;6.2204758;6.929137599999999;8.5039416;11.7322898
0.24;0.51;0.98;1.61;2.64;3.94;5.28;6.54;8.5;11.26
0.51;0.79;1.22;1.85;2.87;3.78;4.96;6.02;8.86;14.13
0.7086618;1.1417329;1.6535442;2.4015761;3.4251987;4.094490400000001;5.0393728;6.102365499999999;7.480319000000001;12.5196918
0.12;0.28;0.59;0.91;1.46;2.56;4.02;5.67;7.52;15.35
0.5511814;0.8267721;1.181103;1.6535442;2.1259854;2.755907;3.3070884;3.8188997000000002;4.5669316;6.2598459
0.47;0.63;0.79;0.94;1.22;1.81;2.56;3.62;5.12;8.43
0.3543309;0.5118113000000001;0.7086618;0.9842525;1.3385834;1.8110245999999999;2.5590565;3.3858286;4.2126007;5.3937037000000005
0.5905515;2.0866153;2.8346472;3.5826790999999996;4.2519708;5.0000027000000005;5.7086644999999985;6.456696400000001;7.87402;9.566934300000002
0.47;0.75;1.1;1.57;2.32;3.15;4.21;5.51;7.48;12.13
0.5118113000000001;1.181103;2.0472452000000003;2.6771667999999997;3.5826791;4.4488213;5.1574830999999985;6.0629954;6.692917;8.700792100000001
0.16;0.51;0.83;1.22;2.01;3.07;4.41;5.83;7.36;13.54
0.4724412;0.9055123;1.4173236;2.0472452000000003;2.5590565;2.9527575;3.3858286;3.7795296;4.4094512;7.007877799999999
0.16;0.67;1.02;1.5;2.17;3.19;4.49;5.87;8.35;16.38
0.08;0.43;0.87;1.34;1.97;2.76;3.86;5.67;7.91;12.91
0.4724412;0.6692916999999999;0.9055123;1.2598432;1.7322843999999995;2.2047256;2.6771668;3.149608;3.8582697999999995;6.4960665
0.3543309;0.7480319000000001;1.4173236;2.0078751;2.5196864;3.0708678;3.7007894;4.370081099999999;5.3149635;7.204728299999999
0.12;0.31;0.55;1.02;1.57;2.2;2.72;3.43;4.57;6.22
0.1181103;0.1181103;0.393701;0.5511814;0.9055123;1.5354339;2.5196864;3.4645687999999994;5.0000027000000005;9.6850446
0.5905515;0.9448824;1.3385834;1.7322843999999997;2.2440957000000004;2.9527575;3.7007894;4.370081099999999;6.0236253;10.629927
0.67;1.02;1.42;2.09;3.03;4.06;5.04;5.98;7.95;13.94
0.67;1.02;1.42;1.89;2.56;3.39;4.53;5.55;7.01;10.35
0.3543309;0.6299216;0.9842525;1.574804;2.2834658;3.2283482000000006;4.4094512;5.5511840999999995;6.8897675000000005;8.937012699999999
0.12;0.35;0.63;0.91;1.5;2.64;4.37;6.22;9.37;19.57
0.31;0.63;0.94;1.3;1.81;2.4;3.07;3.9;5.08;9.65
0.9055122999999999;1.7716545;2.4409462000000004;3.149608;3.5826791;4.2519708;4.7637820999999985;5.6299243;7.165358199999999;9.0944931
0.08;0.08;0.08;0.2;0.51;1.14;2.72;3.94;5.31;8.15
0.39;0.71;1.02;1.57;2.32;3.39;4.88;6.18;8.15;12.01
0.39;0.59;0.91;1.26;1.77;2.64;3.86;5.08;6.69;12.87
0.6299216;0.8661421999999999;1.1023628;1.3779535;1.8110246;2.2834658;2.8346472;3.5039388999999996;4.724412;8.3464612
0.3543309;0.6692916999999999;1.2204731000000002;1.7322843999999997;2.2834658;2.9921276000000003;3.6220492;4.488191400000001;6.102365499999999;7.795279799999999
0.5511814;0.8661421999999999;1.2992133;1.968505;2.5196864;3.2677183;3.7795296;4.370081099999999;4.9212625;6.8110273
0.7480319000000001;1.2204731000000002;1.574804;2.0472452000000003;2.755907;3.543309;4.6456718;6.2204758;8.582681800000001;16.7716626
0.43307109999999993;0.7086618;1.1023628;1.574804;2.1653555;2.7165369;3.1102379;3.5039388999999996;4.1338605;5.7874047
0.6299216;0.9448824;1.2204731000000002;1.574804;1.9291349;2.3228359;2.755907;3.4645687999999994;4.291340900000001;6.692917
0.43307109999999993;0.787402;1.1417329;1.6535442;2.2440957000000004;2.7952771;3.543309;4.6456718;5.7480345999999995;8.5433117
0.609055447;1.612205595;2.292914624;2.901970071;3.546852309;4.012600592;4.729136412;5.588979396;6.986224245;7.810240437999999
0.55;0.87;1.26;1.81;2.6;3.43;4.37;5.51;7.8;15.43
0.6692916999999999;0.9842525;1.2992133;1.6535442;2.0866153;2.5590565;2.9921276000000003;3.7007894;4.488191400000001;7.87402
0.393701;0.7086618;0.9842525;1.2204731000000002;1.4960638000000002;1.8110245999999999;2.9921276000000003;4.0551203000000005;5.472443900000001;7.4409489
0.5511814;1.2992133;1.968505;2.4409462000000004;3.149608;3.7007894;4.291340900000002;5.157483099999999;7.5984293;9.2519735
0.4724412;0.6692916999999999;0.9448824;1.2204731000000002;1.6141741000000005;2.0472452000000003;2.5196864;3.0708678;3.8188997000000002;6.4960665
0.5511814;1.4960638000000002;2.2834658;2.9133874;3.6220492;4.330711;4.7637820999999985;5.6692944;6.8503974;7.834649900000001
0.63;1.02;1.46;2.13;2.95;3.98;4.84;5.98;8.07;16.57
